source,category,subcategory,title,link,description,pub_date,author,guid,full_content,pub_date_formatted,full_paragraphs
SCMP,news,hong_kong,South Korean prosecutors close in on Yoon’s wife as election law breach case heats up,https://www.scmp.com/week-asia/politics/article/3305618/south-korean-prosecutors-close-yoons-wife-election-law-breach-case-heats?utm_source=rss_feed,Investigators prepare to question Kim Keon-hee who also faces accusations including stock market manipulation.,"Tue, 08 Apr 2025 13:30:08 +0800",Park Chan-kyong,https://www.scmp.com/week-asia/politics/article/3305618/south-korean-prosecutors-close-yoons-wife-election-law-breach-case-heats?utm_source=rss_feed,Investigators prepare to question Kim Keon-hee who also faces accusations including stock market manipulation.,2025-04-08 13:30:08,
SCMP,business,companies,Hong Kong-born Hiroshi Tai makes history as first Singaporean to play in Masters,https://www.scmp.com/sport/golf/article/3305622/hong-kong-born-hiroshi-tai-honoured-be-first-singaporean-play-masters?utm_source=rss_feed,The 23-year-old won his place by winning NCAA collegiate championship with Georgia Tech – also the alma mater of US golf great Bobby Jones.,"Tue, 08 Apr 2025 13:24:00 +0800",Agence France-Presse,https://www.scmp.com/sport/golf/article/3305622/hong-kong-born-hiroshi-tai-honoured-be-first-singaporean-play-masters?utm_source=rss_feed,The 23-year-old won his place by winning NCAA collegiate championship with Georgia Tech – also the alma mater of US golf great Bobby Jones.,2025-04-08 13:24:00,
SCMP,news,hong_kong,"Bangkok tower collapse sparks anger, Malaysia’s Hindu temples saga: 7 Asia highlights",https://www.scmp.com/news/asia/article/3305617/bangkok-tower-collapse-sparks-anger-malaysias-hindu-temples-saga-7-asia-highlights?utm_source=rss_feed,"From Vietnam’s leader call to Trump to Japan’s anger at social media influencers, here are a few highlights from SCMP’s recent Asia reporting.","Tue, 08 Apr 2025 13:15:08 +0800",SCMP,https://www.scmp.com/news/asia/article/3305617/bangkok-tower-collapse-sparks-anger-malaysias-hindu-temples-saga-7-asia-highlights?utm_source=rss_feed,"From Vietnam’s leader call to Trump to Japan’s anger at social media influencers, here are a few highlights from SCMP’s recent Asia reporting.",2025-04-08 13:15:08,
SCMP,business,business,Country Garden says restructurings covering at least 8 bonds receive creditor approval,https://www.scmp.com/business/article/3305620/country-garden-says-restructurings-covering-least-8-bonds-receive-creditor-approval?utm_source=rss_feed,"Country Garden gets approval for restructuring eight bonds, making progress in its debt-management plan.","Tue, 08 Apr 2025 13:08:48 +0800",Yuke Xie,https://www.scmp.com/business/article/3305620/country-garden-says-restructurings-covering-least-8-bonds-receive-creditor-approval?utm_source=rss_feed,"Country Garden gets approval for restructuring eight bonds, making progress in its debt-management plan.",2025-04-08 13:08:48,
SCMP,business,global_economy,What is microcheating and are you doing it to your partner? Experts give examples,https://www.scmp.com/lifestyle/family-relationships/article/3305605/what-microcheating-and-are-you-doing-it-your-partner-experts-give-examples?utm_source=rss_feed,"Microcheating covers things such as furtive social media chatting, which some consider a form of infidelity. But is it that important?","Tue, 08 Apr 2025 12:45:08 +0800",Associated Press,https://www.scmp.com/lifestyle/family-relationships/article/3305605/what-microcheating-and-are-you-doing-it-your-partner-experts-give-examples?utm_source=rss_feed,"Microcheating covers things such as furtive social media chatting, which some consider a form of infidelity. But is it that important?",2025-04-08 12:45:08,
SCMP,news,hong_kong,2 burglars ransacking Hong Kong luxury home flee after being spotted by helper,https://www.scmp.com/news/hong-kong/law-and-crime/article/3305614/2-burglars-who-ransack-hong-kong-luxury-home-flee-after-being-spotted-helper?utm_source=rss_feed,Police investigating break-in at detached house at 1-7 Kau To Shan Road in Sha Tin after helper made report early on Tuesday morning.,"Tue, 08 Apr 2025 12:31:37 +0800",Oscar Liu,https://www.scmp.com/news/hong-kong/law-and-crime/article/3305614/2-burglars-who-ransack-hong-kong-luxury-home-flee-after-being-spotted-helper?utm_source=rss_feed,Police investigating break-in at detached house at 1-7 Kau To Shan Road in Sha Tin after helper made report early on Tuesday morning.,2025-04-08 12:31:37,
SCMP,news,hong_kong,Hong Kong man jailed for 7 years for rioting after acquittal overturned,https://www.scmp.com/news/hong-kong/law-and-crime/article/3305612/hong-kong-man-jailed-7-years-rioting-after-acquittal-overturned?utm_source=rss_feed,"Wong Chi-wing, 60, sentenced over joining white-clad mob at Yuen Long MTR station during 2019 anti-government protests.","Tue, 08 Apr 2025 12:15:03 +0800",Brian Wong,https://www.scmp.com/news/hong-kong/law-and-crime/article/3305612/hong-kong-man-jailed-7-years-rioting-after-acquittal-overturned?utm_source=rss_feed,"Wong Chi-wing, 60, sentenced over joining white-clad mob at Yuen Long MTR station during 2019 anti-government protests.",2025-04-08 12:15:03,
SCMP,news,hong_kong,Is Trump’s ‘Liberation Day’ opening the door to China to join the CPTPP?,https://www.scmp.com/economy/china-economy/article/3305527/trumps-liberation-day-opening-door-china-join-cptpp?utm_source=rss_feed,"Members of the trans-Pacific trade bloc may be more inclined to allow China to join as they look to counter US tariff threats, analysts say.","Tue, 08 Apr 2025 12:10:23 +0800","Kandy Wong,Alice Li",https://www.scmp.com/economy/china-economy/article/3305527/trumps-liberation-day-opening-door-china-join-cptpp?utm_source=rss_feed,"Members of the trans-Pacific trade bloc may be more inclined to allow China to join as they look to counter US tariff threats, analysts say.",2025-04-08 12:10:23,
SCMP,business,china_economy,Beyond oil: Gulf and Asia’s ‘natural synergy’ ignites a renewables revolution,https://www.scmp.com/week-asia/economics/article/3305569/beyond-oil-gulf-and-asias-natural-synergy-ignites-renewables-revolution?utm_source=rss_feed,"As the world transitions, the Gulf’s growing renewable-energy ties with China and Southeast Asia are poised to reshape global power dynamics.","Tue, 08 Apr 2025 12:00:16 +0800",Tom Hussain,https://www.scmp.com/week-asia/economics/article/3305569/beyond-oil-gulf-and-asias-natural-synergy-ignites-renewables-revolution?utm_source=rss_feed,"As the world transitions, the Gulf’s growing renewable-energy ties with China and Southeast Asia are poised to reshape global power dynamics.",2025-04-08 12:00:16,
SCMP,news,hong_kong,Viral dashcam footage captures panther attack in Malaysia,https://www.scmp.com/news/asia/southeast-asia/article/3305610/water-bottle-saves-malaysian-lorry-driver-panther-attack?utm_source=rss_feed,"‘I keep having nightmares’, said the 54-year-old father of two who warded off the big cat using a water bottle.","Tue, 08 Apr 2025 11:53:31 +0800",The Star,https://www.scmp.com/news/asia/southeast-asia/article/3305610/water-bottle-saves-malaysian-lorry-driver-panther-attack?utm_source=rss_feed,"‘I keep having nightmares’, said the 54-year-old father of two who warded off the big cat using a water bottle.",2025-04-08 11:53:31,
SCMP,business,china_economy,"Amnesty says Iran, Iraq and Saudi Arabia executed 1,380 people last year",https://www.scmp.com/news/world/middle-east/article/3305600/amnesty-says-iran-iraq-and-saudi-arabia-executed-1380-people-last-year?utm_source=rss_feed,The rights group said that drug-related offences accounted for more than 40 per cent of all executions globally.,"Tue, 08 Apr 2025 11:50:08 +0800",Agence France-Presse,https://www.scmp.com/news/world/middle-east/article/3305600/amnesty-says-iran-iraq-and-saudi-arabia-executed-1380-people-last-year?utm_source=rss_feed,The rights group said that drug-related offences accounted for more than 40 per cent of all executions globally.,2025-04-08 11:50:08,
SCMP,news,hong_kong,"Hong Kong to expand trade deals, boost ties in face of ‘reckless’ US tariffs: John Lee",https://www.scmp.com/news/hong-kong/hong-kong-economy/article/3305608/hong-kong-will-remain-free-port-despite-us-tariffs-john-lee-says?utm_source=rss_feed,"Hong Kong will maintain its free-port status and attract people from all over the world to trade and invest in city, chief executive says.","Tue, 08 Apr 2025 11:38:11 +0800",Fiona Sun,https://www.scmp.com/news/hong-kong/hong-kong-economy/article/3305608/hong-kong-will-remain-free-port-despite-us-tariffs-john-lee-says?utm_source=rss_feed,"Hong Kong will maintain its free-port status and attract people from all over the world to trade and invest in city, chief executive says.",2025-04-08 11:38:11,
SCMP,business,global_economy,Chinese dissident artist’s video shown on Hong Kong billboards; gallery says it was conned,https://www.scmp.com/lifestyle/arts/article/3305442/chinese-dissident-artists-video-shown-hong-kong-billboards-gallery-says-it-was-conned?utm_source=rss_feed,"4-second clip by artist known as Badiucao, submitted to Italian gallery under a false name, part of a video art reel shown in busy district.","Tue, 08 Apr 2025 11:15:07 +0800",Enid Tsui,https://www.scmp.com/lifestyle/arts/article/3305442/chinese-dissident-artists-video-shown-hong-kong-billboards-gallery-says-it-was-conned?utm_source=rss_feed,"4-second clip by artist known as Badiucao, submitted to Italian gallery under a false name, part of a video art reel shown in busy district.",2025-04-08 11:15:07,
SCMP,news,hong_kong,Bangladesh pleads for tariff pause as US buyers freeze garment orders,https://www.scmp.com/news/asia/south-asia/article/3305604/bangladesh-pleads-tariff-pause-us-buyers-freeze-garment-orders?utm_source=rss_feed,"Facing a 37 per cent tariff, the world’s second-largest garment producer wants a three-month delay as US firms slam the brakes on shipments.","Tue, 08 Apr 2025 11:06:10 +0800",Agence France-Presse,https://www.scmp.com/news/asia/south-asia/article/3305604/bangladesh-pleads-tariff-pause-us-buyers-freeze-garment-orders?utm_source=rss_feed,"Facing a 37 per cent tariff, the world’s second-largest garment producer wants a three-month delay as US firms slam the brakes on shipments.",2025-04-08 11:06:10,
SCMP,news,hong_kong,China’s rise ‘unstoppable’ as US grows tired of policing the world: Zhou Bo,https://www.scmp.com/news/china/military/article/3304275/chinas-rise-unstoppable-us-grows-tired-policing-world-zhou-bo?utm_source=rss_feed,A book of essays by the retired PLA senior colonel examines the question of whether the world should fear China.,"Tue, 08 Apr 2025 11:00:10 +0800",Seong Hyeon Choi,https://www.scmp.com/news/china/military/article/3304275/chinas-rise-unstoppable-us-grows-tired-policing-world-zhou-bo?utm_source=rss_feed,A book of essays by the retired PLA senior colonel examines the question of whether the world should fear China.,2025-04-08 11:00:10,
SCMP,business,china_economy,Elon Musk’s brother jabs at Trump’s tariffs: ‘we’re not as good at making all things’,https://www.scmp.com/news/world/united-states-canada/article/3305599/elon-musks-brother-jabs-trumps-tariffs-were-not-good-making-all-things?utm_source=rss_feed,Kimbal Musk said the US president’s policy could lead to a cycle of less consumption and less jobs.,"Tue, 08 Apr 2025 10:45:30 +0800",Bloomberg,https://www.scmp.com/news/world/united-states-canada/article/3305599/elon-musks-brother-jabs-trumps-tariffs-were-not-good-making-all-things?utm_source=rss_feed,Kimbal Musk said the US president’s policy could lead to a cycle of less consumption and less jobs.,2025-04-08 10:45:30,
SCMP,news,hong_kong,Japan moves to front of queue for tariff talks with US,https://www.scmp.com/news/asia/east-asia/article/3305597/japan-moves-front-queue-tariff-talks-us?utm_source=rss_feed,"Optimism in Tokyo’s markets suggests hopes are high for a breakthrough, despite Donald Trump’s rhetoric about Japan treating the US poorly.","Tue, 08 Apr 2025 10:26:35 +0800",Bloomberg,https://www.scmp.com/news/asia/east-asia/article/3305597/japan-moves-front-queue-tariff-talks-us?utm_source=rss_feed,"Optimism in Tokyo’s markets suggests hopes are high for a breakthrough, despite Donald Trump’s rhetoric about Japan treating the US poorly.",2025-04-08 10:26:35,
SCMP,business,business,‘Like busy holiday season’: Apple stores see rush of iPhone shoppers ahead of US tariffs,https://www.scmp.com/tech/big-tech/article/3305593/busy-holiday-season-apple-stores-see-rush-iphone-shoppers-ahead-us-tariffs?utm_source=rss_feed,"The atmosphere feels like the busy holiday season, store employees say, as panicked customers splurge on Apple products.","Tue, 08 Apr 2025 10:01:58 +0800",Bloomberg,https://www.scmp.com/tech/big-tech/article/3305593/busy-holiday-season-apple-stores-see-rush-iphone-shoppers-ahead-us-tariffs?utm_source=rss_feed,"The atmosphere feels like the busy holiday season, store employees say, as panicked customers splurge on Apple products.",2025-04-08 10:01:58,
SCMP,business,business,China mounts market intervention as Huijin leads stock purchases amid tariff war,https://www.scmp.com/business/banking-finance/article/3305594/chinas-national-team-vows-ramp-stock-purchases-maintain-market-stability?utm_source=rss_feed,"Three state-run funds vow to ramp up purchases to safeguard market stability, while one regulator pledges to free up more insurance funds.","Tue, 08 Apr 2025 10:01:06 +0800","Zhang Shidong,Cao Li",https://www.scmp.com/business/banking-finance/article/3305594/chinas-national-team-vows-ramp-stock-purchases-maintain-market-stability?utm_source=rss_feed,"Three state-run funds vow to ramp up purchases to safeguard market stability, while one regulator pledges to free up more insurance funds.",2025-04-08 10:01:06,
SCMP,news,world,Nearly 25% of companies in Hong Kong may follow government’s wage freeze: poll,https://www.scmp.com/news/hong-kong/hong-kong-economy/article/3305568/nearly-25-companies-hong-kong-may-follow-governments-wage-freeze-poll?utm_source=rss_feed,Survey by Hong Kong Institute of Human Resource Management also finds 18.3 per cent might offer smaller increases.,"Tue, 08 Apr 2025 10:00:14 +0800",Connor Mycroft,https://www.scmp.com/news/hong-kong/hong-kong-economy/article/3305568/nearly-25-companies-hong-kong-may-follow-governments-wage-freeze-poll?utm_source=rss_feed,Survey by Hong Kong Institute of Human Resource Management also finds 18.3 per cent might offer smaller increases.,2025-04-08 10:00:14,
SCMP,business,business,Hong Kong’s stock index closes higher as China’s state funds step in to prop up the market,https://www.scmp.com/business/china-business/article/3305590/hong-kongs-stock-index-rises-17-open-chinas-state-funds-step-prop-market?utm_source=rss_feed,"Stocks in Hong Kong, Shanghai and Shenzhen rise after several Chinese state funds step in to prop up the market.","Tue, 08 Apr 2025 09:33:11 +0800",Yulu Ao,https://www.scmp.com/business/china-business/article/3305590/hong-kongs-stock-index-rises-17-open-chinas-state-funds-step-prop-market?utm_source=rss_feed,"Stocks in Hong Kong, Shanghai and Shenzhen rise after several Chinese state funds step in to prop up the market.",2025-04-08 09:33:11,
SCMP,business,business,"If the EU adopts a ‘US plus one’ strategy, Hong Kong has a role to play",https://www.scmp.com/opinion/world-opinion/article/3305086/if-eu-adopts-us-plus-one-strategy-hong-kong-has-role-play?utm_source=rss_feed,Hong Kong can lean into its role as a superconnector and help boost cooperation between European countries and China.,"Tue, 08 Apr 2025 09:30:08 +0800",Bert George,https://www.scmp.com/opinion/world-opinion/article/3305086/if-eu-adopts-us-plus-one-strategy-hong-kong-has-role-play?utm_source=rss_feed,Hong Kong can lean into its role as a superconnector and help boost cooperation between European countries and China.,2025-04-08 09:30:08,
SCMP,news,china,"China slams latest US threat, rushes to stabilise markets as trade war escalates",https://www.scmp.com/economy/policy/article/3305589/chinas-central-bank-pledges-resolutely-defend-markets-amid-investor-panic?utm_source=rss_feed,Ministry of Commerce vows to ‘resolutely’ strike back against any US moves to impose further tariffs.,"Tue, 08 Apr 2025 09:01:02 +0800","Alice Li,Ji Siqi,Sylvia Ma",https://www.scmp.com/economy/policy/article/3305589/chinas-central-bank-pledges-resolutely-defend-markets-amid-investor-panic?utm_source=rss_feed,Ministry of Commerce vows to ‘resolutely’ strike back against any US moves to impose further tariffs.,2025-04-08 09:01:02,
SCMP,news,china,Beijing declared milestone on South China Sea Code of Conduct. Is it progress or a tactic?,https://www.scmp.com/news/china/diplomacy/article/3305473/beijing-declared-milestone-south-china-sea-code-conduct-it-progress-or-tactic?utm_source=rss_feed,"In all likelihood, the negotiations will be kicked further down the road just as in the past, analyst says.","Tue, 08 Apr 2025 09:00:14 +0800",Shi Jiangtao,https://www.scmp.com/news/china/diplomacy/article/3305473/beijing-declared-milestone-south-china-sea-code-conduct-it-progress-or-tactic?utm_source=rss_feed,"In all likelihood, the negotiations will be kicked further down the road just as in the past, analyst says.",2025-04-08 09:00:14,
SCMP,news,world,"Jockey Club’s Hong Kong Sevens community programmes enable more than 10,000 beneficiaries to enjoy the mega-sports event",https://www.scmp.com/presented/news/hong-kong/topics/hkjc-supports-hk7s/article/3304893/jockey-clubs-hong-kong-sevens-community-programmes-enable-more-10000-beneficiaries-enjoy-mega-sports?utm_source=rss_feed,"[The content of this article has been produced by our advertising partner.] The Hong Kong Jockey Club congratulates Hong Kong China Rugby on the success of the 2025 Hong Kong Sevens, which concluded on 30 March. Sevens fever has well and truly returned to the city. Club Chairman Michael Lee presented the Women’s Bowl to the National Team, and joined HKSAR Chief Executive John Lee in presenting the Men's Cup to the champion team – Argentina. This is the fourth consecutive occasion that the Club has supported the Hong Kong Sevens as Official Community Partner. This year, more than 10,000 beneficiaries of differing ages, abilities and backgrounds have been given opportunities to experience a range of sports including rugby through the Jockey Club Sevens Community Programmes. More than 30,000 people have benefited over the years, facilitating citywide engagement in sports events. The programmes kicked off in early March with the Jockey Club Multi Sport Shared Learning Experience, enabling students to experience the positive energy that sport can bring. In mid-March, the Jockey Club Elite Athletes Sharing Session cum Sport for All Carnival saw nine elite athletes from rugby, horse racing, football, basketball, cricket, gymnastics, obstacle-course-racing and breakdancing share their experiences with a live audience and online. They discussed the meaning and importance of sport’s capacity for inclusivity and for enabling people to pursue their dreams. The carnival featured seven sports-themed booths, giving primary, secondary school students and general public opportunities to enjoy different sports in a relaxed and fun environment. The three-day Hong Kong Sevens tournament was held for the first time at Kai Tak Sports Park. At the event, Jockey Club Sevens Community Programmes added colour to the excitement of the rugby matches. The programmes included the Jockey Club Mini Rugby Showcase, allowing young local rugby players to showcase their skills in the main stadium and experience…","Tue, 08 Apr 2025 08:31:36 +0800",Advertising partner,https://www.scmp.com/presented/news/hong-kong/topics/hkjc-supports-hk7s/article/3304893/jockey-clubs-hong-kong-sevens-community-programmes-enable-more-10000-beneficiaries-enjoy-mega-sports?utm_source=rss_feed,"[The content of this article has been produced by our advertising partner.] The Hong Kong Jockey Club congratulates Hong Kong China Rugby on the success of the 2025 Hong Kong Sevens, which concluded on 30 March. Sevens fever has well and truly returned to the city. Club Chairman Michael Lee presented the Women’s Bowl to the National Team, and joined HKSAR Chief Executive John Lee in presenting the Men's Cup to the champion team – Argentina. This is the fourth consecutive occasion that the Club has supported the Hong Kong Sevens as Official Community Partner. This year, more than 10,000 beneficiaries of differing ages, abilities and backgrounds have been given opportunities to experience a range of sports including rugby through the Jockey Club Sevens Community Programmes. More than 30,000 people have benefited over the years, facilitating citywide engagement in sports events. The programmes kicked off in early March with the Jockey Club Multi Sport Shared Learning Experience, enabling students to experience the positive energy that sport can bring. In mid-March, the Jockey Club Elite Athletes Sharing Session cum Sport for All Carnival saw nine elite athletes from rugby, horse racing, football, basketball, cricket, gymnastics, obstacle-course-racing and breakdancing share their experiences with a live audience and online. They discussed the meaning and importance of sport’s capacity for inclusivity and for enabling people to pursue their dreams. The carnival featured seven sports-themed booths, giving primary, secondary school students and general public opportunities to enjoy different sports in a relaxed and fun environment. The three-day Hong Kong Sevens tournament was held for the first time at Kai Tak Sports Park. At the event, Jockey Club Sevens Community Programmes added colour to the excitement of the rugby matches. The programmes included the Jockey Club Mini Rugby Showcase, allowing young local rugby players to showcase their skills in the main stadium and experience…",2025-04-08 08:31:36,
SCMP,news,world,"Hong Kong manufacturers at risk of job cuts, closure over Trump tariffs: experts",https://www.scmp.com/news/hong-kong/hong-kong-economy/article/3305572/hong-kong-manufacturers-risk-job-cuts-closure-over-trump-tariffs-experts?utm_source=rss_feed,Experts also say sweeping tariffs will create vicious cycle of reduced consumption and exporters struggling to survive demand drop.,"Tue, 08 Apr 2025 08:30:14 +0800",Cannix Yau,https://www.scmp.com/news/hong-kong/hong-kong-economy/article/3305572/hong-kong-manufacturers-risk-job-cuts-closure-over-trump-tariffs-experts?utm_source=rss_feed,Experts also say sweeping tariffs will create vicious cycle of reduced consumption and exporters struggling to survive demand drop.,2025-04-08 08:30:14,
SCMP,business,business,Chinese AI firm AICT plans to ‘get on the IPO runway’ in Hong Kong as market warms up,https://www.scmp.com/business/companies/article/3305537/chinese-ai-firm-aict-submit-hong-kong-ipo-application-months-end?utm_source=rss_feed,"“I’m optimistic about the Hong Kong stock market,” said Yan Jun, the founder and chairman of AICT.","Tue, 08 Apr 2025 08:30:08 +0800",Cao Li,https://www.scmp.com/business/companies/article/3305537/chinese-ai-firm-aict-submit-hong-kong-ipo-application-months-end?utm_source=rss_feed,"“I’m optimistic about the Hong Kong stock market,” said Yan Jun, the founder and chairman of AICT.",2025-04-08 08:30:08,
SCMP,news,asia,"Philippines’ Kanlaon Volcano erupts, spewing ash 4km high",https://www.scmp.com/news/asia/southeast-asia/article/3305588/philippines-kanlaon-volcano-erupts-spewing-ash-4km-high?utm_source=rss_feed,Social media footage captured the dramatic ascent of the massive ash plume as Kanlaon Volcano on Negros Island roared back to life.,"Tue, 08 Apr 2025 08:24:49 +0800",Agence France-Presse,https://www.scmp.com/news/asia/southeast-asia/article/3305588/philippines-kanlaon-volcano-erupts-spewing-ash-4km-high?utm_source=rss_feed,Social media footage captured the dramatic ascent of the massive ash plume as Kanlaon Volcano on Negros Island roared back to life.,2025-04-08 08:24:49,
SCMP,business,china_economy,Senator Mark Warner says new Trump TikTok extension may violate law,https://www.scmp.com/news/world/united-states-canada/article/3305587/senator-mark-warner-says-new-trump-tiktok-extension-may-violate-law?utm_source=rss_feed,"Trump on Friday said he extended by 75 days a deadline for ByteDance to sell US assets of TikTok to a non-Chinese buyer, or face a ban.","Tue, 08 Apr 2025 08:02:15 +0800",Reuters,https://www.scmp.com/news/world/united-states-canada/article/3305587/senator-mark-warner-says-new-trump-tiktok-extension-may-violate-law?utm_source=rss_feed,"Trump on Friday said he extended by 75 days a deadline for ByteDance to sell US assets of TikTok to a non-Chinese buyer, or face a ban.",2025-04-08 08:02:15,
SCMP,news,asia,Philippine politician faces sanctions for sexist ‘joke’ about sleeping with lonely women,https://www.scmp.com/week-asia/people/article/3305562/philippine-politician-faces-sanctions-sexist-joke-about-sleeping-lonely-women?utm_source=rss_feed,"The action against Christian Sia is ‘a test case’ on the use of sexually charged remarks while campaigning, elections commission says.","Tue, 08 Apr 2025 08:00:18 +0800",Raissa Robles,https://www.scmp.com/week-asia/people/article/3305562/philippine-politician-faces-sanctions-sexist-joke-about-sleeping-lonely-women?utm_source=rss_feed,"The action against Christian Sia is ‘a test case’ on the use of sexually charged remarks while campaigning, elections commission says.",2025-04-08 08:00:18,
SCMP,news,china,"In picking a trade war with China, Donald Trump may find time is not on his side",https://www.scmp.com/news/china/diplomacy/article/3305469/picking-trade-war-china-donald-trump-may-find-time-not-his-side?utm_source=rss_feed,"Beijing’s swift response to Liberation Day tariffs signals it is ready for a long fight, while the US president needs a quick win.","Tue, 08 Apr 2025 08:00:13 +0800",Chow Chung-yan,https://www.scmp.com/news/china/diplomacy/article/3305469/picking-trade-war-china-donald-trump-may-find-time-not-his-side?utm_source=rss_feed,"Beijing’s swift response to Liberation Day tariffs signals it is ready for a long fight, while the US president needs a quick win.",2025-04-08 08:00:13,
SCMP,business,companies,Perry Baker among the stars in world’s first franchise-based rugby sevens league in India,https://www.scmp.com/sport/rugby/international-rugby/article/3305549/perry-baker-among-stars-worlds-first-franchise-based-rugby-sevens-league-india?utm_source=rss_feed,A dedicated window on the global rugby sevens calendar in June will ensure some of world’s top players will take part across the 6 teams.,"Tue, 08 Apr 2025 07:30:16 +0800",Reuters,https://www.scmp.com/sport/rugby/international-rugby/article/3305549/perry-baker-among-stars-worlds-first-franchise-based-rugby-sevens-league-india?utm_source=rss_feed,A dedicated window on the global rugby sevens calendar in June will ensure some of world’s top players will take part across the 6 teams.,2025-04-08 07:30:16,
SCMP,business,business,"China’s property crisis still a key signal to appetite for junk bonds, Pimco says",https://www.scmp.com/business/banking-finance/article/3305502/chinas-property-crisis-still-key-signal-appetite-junk-bonds-pimco-says?utm_source=rss_feed,"China’s crisis reinforces what Pimco has known for a long time, which is that property bubbles are dangerous, whether they are in China or elsewhere.","Tue, 08 Apr 2025 07:30:08 +0800",Cao Li,https://www.scmp.com/business/banking-finance/article/3305502/chinas-property-crisis-still-key-signal-appetite-junk-bonds-pimco-says?utm_source=rss_feed,"China’s crisis reinforces what Pimco has known for a long time, which is that property bubbles are dangerous, whether they are in China or elsewhere.",2025-04-08 07:30:08,
SCMP,business,global_economy,"The turbulent history of San Francisco’s Chinatown, oldest in North America",https://www.scmp.com/lifestyle/chinese-culture/article/3305524/turbulent-history-san-franciscos-chinatown-oldest-north-america?utm_source=rss_feed,"From the Chinese Exclusion Act and 1906 earthquake to sex-trafficking rings and ‘paper son’ system, this Chinatown’s story is a bumpy one.","Tue, 08 Apr 2025 07:15:07 +0800",Mabel Lui,https://www.scmp.com/lifestyle/chinese-culture/article/3305524/turbulent-history-san-franciscos-chinatown-oldest-north-america?utm_source=rss_feed,"From the Chinese Exclusion Act and 1906 earthquake to sex-trafficking rings and ‘paper son’ system, this Chinatown’s story is a bumpy one.",2025-04-08 07:15:07,
SCMP,business,business,China needs to boost nation’s household income to counteract pain from Trump tariffs,https://www.scmp.com/news/china/money-wealth/article/3305519/china-needs-boost-nations-household-income-counteract-pain-trump-tariffs?utm_source=rss_feed,It is an urgent initiative that Beijing must pursue in the face of disruptions that Trump’s tariffs may cause to China’s export sector.,"Tue, 08 Apr 2025 07:00:09 +0800",Zhou Xin,https://www.scmp.com/news/china/money-wealth/article/3305519/china-needs-boost-nations-household-income-counteract-pain-trump-tariffs?utm_source=rss_feed,It is an urgent initiative that Beijing must pursue in the face of disruptions that Trump’s tariffs may cause to China’s export sector.,2025-04-08 07:00:09,
SCMP,business,china_economy,Hong Kong’s CK Hutchison did not uphold Panama Canal ports contract: Panama audit,https://www.scmp.com/news/hong-kong/politics/article/3305584/hong-kongs-ck-hutchison-did-not-uphold-panama-canal-ports-contract-panama-audit?utm_source=rss_feed,Comptroller office said it will sue over renewal of 25-year concession and that officials must explain ‘why there was so much magnanimity’ in the deal.,"Tue, 08 Apr 2025 06:37:46 +0800",Igor Patrick,https://www.scmp.com/news/hong-kong/politics/article/3305584/hong-kongs-ck-hutchison-did-not-uphold-panama-canal-ports-contract-panama-audit?utm_source=rss_feed,Comptroller office said it will sue over renewal of 25-year concession and that officials must explain ‘why there was so much magnanimity’ in the deal.,2025-04-08 06:37:46,
SCMP,news,china,China’s rail ambitions receive another boost as Mongolia approves new line,https://www.scmp.com/economy/china-economy/article/3305529/chinas-rail-ambitions-receive-another-boost-mongolia-approves-new-line?utm_source=rss_feed,China is also moving forward with cross-border rail projects in Central Asia and Southeast Asia.,"Tue, 08 Apr 2025 06:30:08 +0800",Kandy Wong,https://www.scmp.com/economy/china-economy/article/3305529/chinas-rail-ambitions-receive-another-boost-mongolia-approves-new-line?utm_source=rss_feed,China is also moving forward with cross-border rail projects in Central Asia and Southeast Asia.,2025-04-08 06:30:08,
SCMP,business,china_economy,Zelensky confirms for first time Ukrainian troops active in Russia’s Belgorod region,https://www.scmp.com/news/world/russia-central-asia/article/3305583/zelensky-confirms-first-time-ukrainian-troops-are-active-russias-belgorod-region?utm_source=rss_feed,"‘We continue active operations in the enemy’s border areas and this is absolutely justified,’ the Ukrainian president said.","Tue, 08 Apr 2025 05:43:16 +0800",Reuters,https://www.scmp.com/news/world/russia-central-asia/article/3305583/zelensky-confirms-first-time-ukrainian-troops-are-active-russias-belgorod-region?utm_source=rss_feed,"‘We continue active operations in the enemy’s border areas and this is absolutely justified,’ the Ukrainian president said.",2025-04-08 05:43:16,
SCMP,business,china_economy,Missed signals only worsen tensions over Taiwan,https://www.scmp.com/opinion/china-opinion/article/3305250/missed-signals-only-worsen-tensions-over-taiwan?utm_source=rss_feed,Addressing two major misperceptions that underpin the dynamics between Washington and Beijing over Taiwan would help promote stability.,"Tue, 08 Apr 2025 05:30:08 +0800",Rorry Daniels,https://www.scmp.com/opinion/china-opinion/article/3305250/missed-signals-only-worsen-tensions-over-taiwan?utm_source=rss_feed,Addressing two major misperceptions that underpin the dynamics between Washington and Beijing over Taiwan would help promote stability.,2025-04-08 05:30:08,
